Jugador,¿Europa?,Posicion,Edad,Goles,Tiros Totales,xG,npxG,xAG,Acciones_que_crean_tiros,Pases_intentados,Pases_progresivos,Regates_exitosos,Pases_medios_completados,Pases_largos_completados,xA,Pases_en_ultimo_tercio,Pases_balon_vivo,Pases_balon_muerto,Pases_al_hueco,Pases_centros,Pases_completados,Pases_fuera_de_juego,Valla_no_vencida,Errores_defnsivos_ocasion_tiro,Toques_en_zona_ofensiva,Toques_en_area_rival,Veces_que_fue_barrido_regate,Acarreos_ultimo_tercio,Malos_controles,Perdida_balon,Pases_recibidos,Pases_progresivos_recibidos,Faltas_cometidas,Duelos_aereos_ganados,market_value
Hamzat Ojediran,0,Mediocampista,21.46849315068493,0.058823529411764705,0.5882352941176471,0.03529411764705882,0.03529411764705882,0.023529411764705882,0.5294117647058824,14.941176470588236,1.2941176470588236,0.35294117647058826,4.235294117647059,0.8235294117647058,0.011764705882352941,1.2352941176470589,14.588235294117647,0.23529411764705882,0.17647058823529413,0.11764705882352941,11.941176470588236,0.11764705882352941,0.4117647058823529,0.0,4.117647058823529,0.4117647058823529,0.23529411764705882,0.47058823529411764,0.35294117647058826,0.0,10.117647058823529,0.11764705882352941,0.6,0.5294117647058824,1800000.0
HanNoah Massengo,1,Mediocampista,23.86027397260274,0.0,0.35294117647058826,0.023529411764705882,0.023529411764705882,0.017647058823529415,0.7058823529411765,26.058823529411764,1.6470588235294117,0.5882352941176471,9.0,1.1764705882352942,0.023529411764705882,1.3529411764705883,25.58823529411765,0.47058823529411764,0.0,0.5294117647058824,22.058823529411764,0.0,0.5882352941176471,0.0,5.352941176470588,0.4117647058823529,0.6875,0.7058823529411765,0.6470588235294118,0.6470588235294118,22.235294117647058,0.7647058823529411,1.0,0.4117647058823529,5000000.0
Hans Hateboer,1,Defensa,31.257534246575343,0.0,0.3076923076923077,0.01153846153846154,0.01153846153846154,0.05,1.1538461538461537,40.48,2.7083333333333335,0.23076923076923078,16.96,2.730769230769231,0.04615384615384615,2.36,36.88,3.4615384615384617,0.0,1.2692307692307692,34.16,0.11538461538461539,2.12,0.0,8.038461538461538,0.6538461538461539,0.11538461538461539,0.7692307692307693,0.4230769230769231,0.19230769230769232,31.12,2.423076923076923,0.7692307692307693,1.6153846153846154,2500000.0
Haris Belkebla,0,Mediocampista,31.167123287671235,0.0,0.13636363636363635,0.0,0.0,0.0,0.6363636363636364,37.72727272727273,3.1363636363636362,0.4090909090909091,14.090909090909092,2.1363636363636362,0.0,3.090909090909091,36.54545454545455,1.0909090909090908,0.0,0.13636363636363635,33.04545454545455,0.09090909090909091,2.090909090909091,0.0,5.2272727272727275,0.2727272727272727,0.45454545454545453,0.6818181818181818,1.2272727272727273,0.45454545454545453,31.181818181818183,0.6818181818181818,0.8181818181818182,0.36363636363636365,2000000.0
Harrison Armstrong,1,Mediocampista,17.96164383561644,0.0,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.03333333333333333,0.3333333333333333,5.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,4.333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.0,2.3333333333333335,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.0,4.666666666666667,0.0,0.6666666666666666,0.0,800000.0
Harrison Reed,1,Mediocampista,30.263013698630136,0.0,0.25,0.016666666666666666,0.016666666666666666,0.008333333333333333,0.08333333333333333,4.583333333333333,0.3333333333333333,0.0,1.0833333333333333,0.16666666666666666,0.008333333333333333,0.08333333333333333,3.8333333333333335,0.6666666666666666,0.0,0.5,3.25,0.08333333333333333,0.25,0.0,3.3333333333333335,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,3.1666666666666665,0.5833333333333334,0.5,0.08333333333333333,6000000.0
Harry Amass,1,Defensa,18.153424657534245,0.0,0.6,0.0,0.0,0.0,1.6,36.2,1.4,0.6,8.8,0.6,0.0,1.0,30.0,6.2,0.0,1.8,29.8,0.0,2.2,0.0,11.75,1.0,0.8,1.2,2.0,1.0,24.8,4.6,0.4,1.4,5000000.0
Harry Maguire,1,Defensa,32.221917808219175,0.037037037037037035,0.5555555555555556,0.06296296296296296,0.06296296296296296,0.018518518518518517,0.7407407407407407,41.77777777777778,1.8888888888888888,0.07407407407407407,19.14814814814815,2.962962962962963,0.003703703703703704,1.7777777777777777,40.111111111111114,1.5185185185185186,0.0,0.14814814814814814,35.74074074074074,0.14814814814814814,2.6538461538461537,0.0,2.814814814814815,1.6296296296296295,0.1111111111111111,0.3333333333333333,0.37037037037037035,0.07407407407407407,31.703703703703702,0.25925925925925924,0.6666666666666666,1.380952380952381,13000000.0
Harry Wilson,1,Delantero,28.175342465753424,0.32,1.4583333333333333,0.172,0.15,0.04,1.5416666666666667,17.8,2.04,0.36,4.84,1.16,0.044000000000000004,1.04,15.72,2.04,0.04,1.64,13.04,0.04,0.4,0.0,11.875,2.52,0.25,0.72,0.76,0.24,15.6,3.84,0.48,0.2,15000000.0
Harvey Barnes,1,Delantero,27.457534246575342,0.2727272727272727,1.75,0.17419354838709677,0.17419354838709677,0.1,1.78125,18.393939393939394,2.515151515151515,0.7272727272727273,4.515151515151516,0.42424242424242425,0.09000000000000001,0.7575757575757576,17.87878787878788,0.45454545454545453,0.09375,1.4242424242424243,14.363636363636363,0.06060606060606061,0.45454545454545453,0.0,13.09375,3.1379310344827585,1.0,1.2258064516129032,1.0,0.696969696969697,19.606060606060606,4.464285714285714,0.45454545454545453,0.18181818181818182,35000000.0
Harvey Elliott,1,Mediocampista,22.13972602739726,0.05555555555555555,0.9444444444444444,0.041176470588235294,0.041176470588235294,0.023529411764705882,1.1666666666666667,16.22222222222222,1.8823529411764706,0.2222222222222222,5.055555555555555,1.2222222222222223,0.027777777777777776,1.4444444444444444,14.833333333333334,1.2222222222222223,0.05555555555555555,0.23529411764705882,13.333333333333334,0.058823529411764705,0.16666666666666666,0.0,8.0,1.1666666666666667,0.2222222222222222,0.6111111111111112,0.2777777777777778,0.2222222222222222,14.055555555555555,1.6666666666666667,0.0,0.05555555555555555,30000000.0
Hassane Kamara,0,Defensa,31.202739726027396,0.03333333333333333,0.5666666666666667,0.02666666666666667,0.02666666666666667,0.06551724137931034,1.4666666666666666,34.36666666666667,2.033333333333333,0.6,10.1,3.1,0.08333333333333333,1.6,27.633333333333333,6.666666666666667,0.0,2.925925925925926,26.0,0.06666666666666667,1.6333333333333333,0.0,12.8,0.8,0.7,1.2333333333333334,0.8,0.3333333333333333,23.433333333333334,3.433333333333333,0.7241379310344828,0.5517241379310345,3500000.0
Hector Bellerin,1,Defensa,30.126027397260273,0.0,0.1111111111111111,0.022222222222222223,0.022222222222222223,0.05714285714285715,1.3333333333333333,36.44444444444444,2.6666666666666665,0.25,13.0,1.1111111111111112,0.1285714285714286,1.7777777777777777,30.77777777777778,5.666666666666667,0.2222222222222222,1.1111111111111112,30.0,0.0,2.3333333333333335,0.0,8.11111111111111,1.2222222222222223,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.1111111111111111,26.88888888888889,2.4444444444444446,0.6666666666666666,0.6666666666666666,2000000.0
Hector Fort,1,Defensa,18.791780821917808,0.0,0.35294117647058826,0.017647058823529415,0.017647058823529415,0.041176470588235294,0.9411764705882353,29.235294117647058,1.5294117647058822,0.11764705882352941,8.470588235294118,0.8823529411764706,0.013333333333333334,1.588235294117647,25.88235294117647,3.2941176470588234,0.0,0.7058823529411765,26.352941176470587,0.058823529411764705,0.9411764705882353,0.0,7.8125,1.0,0.4117647058823529,0.5625,0.23529411764705882,0.23529411764705882,23.352941176470587,1.3125,0.47058823529411764,0.17647058823529413,10000000.0
Henrik Meister,1,Delantero,20.846575342465755,0.25,0.5,0.025,0.025,0.075,0.75,3.5,0.25,0.0,0.0,0.0,0.0,0.25,3.5,0.0,0.0,0.0,2.75,0.0,0.0,0.0,3.25,0.75,0.0,0.25,1.75,0.5,3.5,1.0,0.75,0.5,2800000.0
Henrikh Mkhitaryan,1,Mediocampista,36.320547945205476,0.03225806451612903,0.71875,0.037500000000000006,0.037500000000000006,0.0875,2.357142857142857,47.4375,5.428571428571429,0.21875,16.90625,2.8125,0.1064516129032258,4.233333333333333,46.65625,0.59375,0.0967741935483871,0.75,41.4375,0.1875,1.032258064516129,0.0,14.733333333333333,1.375,0.59375,1.3448275862068966,0.84375,0.46875,40.65625,2.90625,0.9354838709677419,0.71875,4000000.0
Henrique,0,Defensa,31.07945205479452,0.0,0.2,0.0,0.0,0.0,1.2,39.4,2.4,0.6,15.8,1.6,0.0,2.6,34.0,5.4,0.2,0.6,33.8,0.0,2.4,0.0,4.8,0.2,0.6,0.6,0.6,0.8,33.0,0.8,1.0,0.2,15000000.0
Hernani,0,Mediocampista,31.161643835616438,0.12,0.68,0.009090909090909092,0.012000000000000002,0.06,1.4583333333333333,24.6,3.12,0.32,6.92,2.16,0.044000000000000004,1.8,22.12,2.32,0.08,1.32,18.52,0.16,0.48,0.0,9.24,0.64,0.28,1.4,0.92,0.48,19.08,1.6,1.32,0.5416666666666666,1600000.0
Herve Koffi,0,Portero,28.336986301369862,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,4.75,0.0,0.8,22.2,4.6,0.0,0.0,19.6,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.2,1200000.0
Hianga Mananga Mbock,1,Mediocampista,24.638356164383563,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,6.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,1.0,1.0,400000.0
Hicham Boudaoui,0,Mediocampista,25.646575342465752,0.06896551724137931,1.3448275862068966,0.0896551724137931,0.0896551724137931,0.08214285714285714,2.2413793103448274,39.10344827586207,4.0,0.75,12.241379310344827,2.0344827586206895,0.08620689655172414,2.6206896551724137,38.06896551724138,0.896551724137931,0.16,0.5862068965517241,32.51724137931034,0.13793103448275862,1.5517241379310345,0.0,13.0,1.5517241379310345,1.1724137931034482,1.4285714285714286,1.3103448275862069,0.896551724137931,32.51724137931034,2.586206896551724,1.0,0.5517241379310345,15000000.0
Himad Abdelli,0,Mediocampista,25.495890410958904,0.1875,1.09375,0.07037037037037037,0.07741935483870968,0.07741935483870968,2.6333333333333333,52.25,5.517241379310345,1.3333333333333333,16.59375,2.5625,0.1125,4.464285714285714,48.59375,3.34375,0.32,1.375,42.90625,0.13793103448275862,0.875,0.0,18.0,1.53125,1.3333333333333333,2.076923076923077,1.6129032258064515,1.4333333333333333,45.1875,3.46875,1.3333333333333333,0.40625,7000000.0
Honest Ahanor,1,Defensa,17.21095890410959,0.0,0.5,0.09999999999999999,0.09999999999999999,0.016666666666666666,0.8333333333333334,12.666666666666666,0.5,0.0,4.0,0.5,0.0,0.0,10.666666666666666,2.0,0.0,0.6666666666666666,8.5,0.0,1.5,0.0,6.333333333333333,1.1666666666666667,0.0,0.16666666666666666,1.1666666666666667,0.3333333333333333,8.333333333333334,1.1666666666666667,0.3333333333333333,0.8333333333333334,5000000.0
Hugo Alvarez,1,Mediocampista,21.876712328767123,0.15384615384615385,0.9615384615384616,0.09615384615384616,0.09615384615384616,0.04615384615384616,1.56,38.96153846153846,2.3076923076923075,0.8695652173913043,12.26923076923077,1.2307692307692308,0.07692307692307693,1.3461538461538463,32.92307692307692,5.8076923076923075,0.0,1.1923076923076923,30.73076923076923,0.16,1.1153846153846154,0.0,18.807692307692307,2.96,1.0,1.32,1.2692307692307692,0.46153846153846156,31.423076923076923,4.666666666666667,0.9615384615384616,0.23076923076923078,7500000.0
Hugo Duro,1,Delantero,25.53150684931507,0.3548387096774194,1.4333333333333333,0.14400000000000002,0.15,0.041935483870967745,0.9354838709677419,13.806451612903226,0.9032258064516129,0.22580645161290322,3.096774193548387,0.3548387096774194,0.009677419354838712,0.5806451612903226,12.451612903225806,1.3225806451612903,0.0,0.22580645161290322,9.548387096774194,0.03225806451612903,0.3548387096774194,0.0,8.548387096774194,2.7,0.41935483870967744,0.25806451612903225,1.4642857142857142,0.9333333333333333,15.193548387096774,2.466666666666667,1.0,1.6551724137931034,14000000.0
Hugo Guillamon,1,Mediocampista,25.175342465753424,0.0,0.16666666666666666,0.008333333333333333,0.008333333333333333,0.0,0.5833333333333334,15.666666666666666,1.25,0.08333333333333333,5.333333333333333,1.0833333333333333,0.016666666666666666,0.9166666666666666,14.833333333333334,0.75,0.0,0.08333333333333333,12.833333333333334,0.08333333333333333,0.75,0.0,3.0833333333333335,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.25,12.166666666666666,0.4166666666666667,0.5,0.4166666666666667,2500000.0
Hugo Magnetti,1,Mediocampista,26.964383561643835,0.03125,0.59375,0.01875,0.01875,0.0125,0.875,33.84375,2.5,0.28125,12.1875,1.625,0.00625,2.1875,32.0625,1.625,0.0,0.5625,28.75,0.15625,1.15625,0.0,7.28125,0.40625,0.46875,0.46875,0.71875,0.71875,27.15625,0.625,0.90625,0.3125,6000000.0
Hugo Novoa,1,Defensa,22.087671232876712,0.0,0.2,0.1,0.1,0.04,1.2,13.8,0.4,0.6,2.4,0.8,0.04,0.0,11.8,2.0,0.0,1.4,10.6,0.0,1.2,0.0,6.6,0.2,1.2,0.6,1.2,0.4,9.4,2.0,0.2,0.2,1500000.0
Hugo Sotelo,1,Mediocampista,21.427397260273974,0.0,0.16666666666666666,0.004166666666666667,0.004166666666666667,0.07083333333333335,1.6666666666666667,42.416666666666664,3.4583333333333335,0.3333333333333333,16.666666666666668,4.25,0.075,3.8260869565217392,39.208333333333336,3.2083333333333335,0.125,1.826086956521739,36.375,0.0,0.375,0.0,9.416666666666666,0.4166666666666667,0.375,0.75,0.4583333333333333,0.5,35.833333333333336,1.5833333333333333,0.5,0.08333333333333333,4000000.0
Hwang Heechan,0,Mediocampista,29.312328767123287,0.09523809523809523,0.23809523809523808,0.04285714285714286,0.04285714285714286,0.004761904761904762,0.42857142857142855,9.714285714285714,0.5714285714285714,0.09523809523809523,2.0476190476190474,0.19047619047619047,0.009523809523809525,0.3333333333333333,9.0,0.6666666666666666,0.047619047619047616,0.38095238095238093,7.904761904761905,0.047619047619047616,0.5238095238095238,0.0,6.0,1.1428571428571428,0.5714285714285714,0.23809523809523808,0.6666666666666666,0.47619047619047616,8.619047619047619,1.5,0.2857142857142857,0.14285714285714285,12000000.0
Iago Aspas,1,Delantero,37.81095890410959,0.3333333333333333,1.4137931034482758,0.14166666666666666,0.11379310344827585,0.07777777777777778,2.310344827586207,29.233333333333334,4.4,0.5,6.7,2.433333333333333,0.10344827586206896,2.466666666666667,28.3,0.6666666666666666,0.32,0.5,22.033333333333335,0.20689655172413793,0.16666666666666666,0.0,15.533333333333333,2.0344827586206895,0.26666666666666666,1.3,1.1666666666666667,0.6666666666666666,29.2,4.517241379310345,0.5333333333333333,0.23333333333333334,2000000.0
Ian Maatsen,1,Defensa,23.208219178082192,0.034482758620689655,0.6551724137931034,0.03103448275862069,0.03103448275862069,0.04814814814814815,1.793103448275862,25.75862068965517,1.7241379310344827,0.4482758620689655,9.068965517241379,0.896551724137931,0.07241379310344828,0.7586206896551724,22.275862068965516,3.4827586206896552,0.034482758620689655,1.7586206896551724,21.0,0.0,1.3448275862068966,0.0,9.851851851851851,1.6206896551724137,0.5517241379310345,0.5862068965517241,0.7586206896551724,0.6296296296296297,19.448275862068964,3.2857142857142856,0.3793103448275862,0.3448275862068966,28000000.0
Ibrahim Mbaye,1,Delantero,17.29041095890411,0.1111111111111111,0.875,0.2111111111111111,0.15,0.025,0.8888888888888888,16.444444444444443,1.0,0.5555555555555556,5.111111111111111,0.3333333333333333,0.022222222222222223,0.6666666666666666,16.333333333333332,0.0,0.0,0.5555555555555556,14.222222222222221,0.1111111111111111,0.2222222222222222,0.0,10.88888888888889,1.7777777777777777,1.2222222222222223,1.1111111111111112,1.1111111111111112,0.2857142857142857,18.88888888888889,3.4285714285714284,0.6666666666666666,0.2222222222222222,12000000.0
Ibrahim Salah,0,Delantero,23.46027397260274,0.08333333333333333,1.0833333333333333,0.049999999999999996,0.049999999999999996,0.049999999999999996,0.9166666666666666,10.75,0.5833333333333334,0.45454545454545453,1.9166666666666667,0.6666666666666666,0.025000000000000005,0.16666666666666666,10.583333333333334,0.08333333333333333,0.0,1.25,7.333333333333333,0.08333333333333333,0.0,0.0,7.833333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,0.5,11.5,3.3333333333333335,0.5,0.08333333333333333,3000000.0
Ibrahim Sangare,0,Mediocampista,27.476712328767125,0.0,0.07692307692307693,0.0,0.0,0.023076923076923075,0.6153846153846154,24.846153846153847,2.076923076923077,0.0,9.0,1.5384615384615385,0.007692307692307693,2.1538461538461537,24.0,0.8461538461538461,0.07692307692307693,0.15384615384615385,21.23076923076923,0.0,1.0,0.0,4.0,0.5384615384615384,0.07692307692307693,0.15384615384615385,0.38461538461538464,0.3076923076923077,18.153846153846153,0.3076923076923077,1.1538461538461537,0.7692307692307693,24000000.0
Ibrahim Sulemana,0,Mediocampista,22.008219178082193,0.2222222222222222,0.5555555555555556,0.06666666666666668,0.06666666666666668,0.0,0.3333333333333333,20.0,1.3333333333333333,0.1111111111111111,9.444444444444445,1.4444444444444444,0.011111111111111112,1.0,19.77777777777778,0.2222222222222222,0.1111111111111111,0.0,17.666666666666668,0.0,0.1111111111111111,0.0,3.3333333333333335,0.1111111111111111,0.1111111111111111,0.125,0.7777777777777778,0.3333333333333333,17.22222222222222,0.2222222222222222,0.2222222222222222,1.0,10000000.0
Ibrahima Konate,1,Defensa,26.0,0.03225806451612903,0.6129032258064516,0.05806451612903226,0.05806451612903226,0.03225806451612903,1.0,57.55172413793103,3.433333333333333,0.0967741935483871,29.5,3.032258064516129,0.019354838709677424,3.5714285714285716,56.0,1.4838709677419355,0.03225806451612903,0.0,51.89655172413793,0.0967741935483871,3.4615384615384617,0.0,3.838709677419355,0.7419354838709677,0.06451612903225806,0.3333333333333333,0.25806451612903225,0.06451612903225806,47.51724137931034,0.0967741935483871,0.7666666666666667,1.7777777777777777,60000000.0
Idrissa Gana Gueye,0,Mediocampista,35.66027397260274,0.0,0.7297297297297297,0.021621621621621623,0.021621621621621623,0.04054054054054054,1.4722222222222223,38.432432432432435,3.6666666666666665,0.2857142857142857,13.486486486486486,2.5555555555555554,0.030555555555555558,3.8333333333333335,37.513513513513516,0.7297297297297297,0.05405405405405406,0.1891891891891892,33.24324324324324,0.1891891891891892,0.972972972972973,0.0,8.305555555555555,0.5675675675675675,0.5135135135135135,0.7297297297297297,0.8648648648648649,1.027027027027027,28.324324324324323,0.7297297297297297,1.3428571428571427,0.6486486486486487,4000000.0
Iglesias,1,Defensa,26.89041095890411,0.0,0.5675675675675675,0.043243243243243246,0.025,0.05675675675675676,1.5945945945945945,32.486486486486484,2.27027027027027,0.25,8.135135135135135,2.2432432432432434,0.03783783783783784,2.27027027027027,22.783783783783782,7.838709677419355,0.0,2.27027027027027,18.54054054054054,0.17142857142857143,3.0303030303030303,0.0,11.135135135135135,0.40540540540540543,0.43243243243243246,0.8888888888888888,0.972972972972973,0.40540540540540543,15.378378378378379,1.8108108108108107,0.9705882352941176,0.8333333333333334,3500000.0
Ignace Van Der Brempt,1,Defensa,23.14246575342466,0.0,0.35,0.02,0.02,0.030000000000000006,1.1,33.95,2.1,0.65,11.35,1.1,0.015000000000000003,1.6,27.2,6.105263157894737,0.0,1.0,27.55,0.0,1.7,0.0,9.7,0.7,0.6,0.6,1.05,0.5,23.15,1.7,1.05,0.9,4000000.0
Igor,0,Defensa,27.293150684931508,0.0,0.07692307692307693,0.0,0.0,0.015384615384615385,1.0769230769230769,56.15384615384615,3.769230769230769,0.38461538461538464,22.6,3.230769230769231,0.015384615384615385,3.0,52.30769230769231,3.6923076923076925,0.08333333333333333,0.3076923076923077,51.61538461538461,0.15384615384615385,3.0,0.0,4.153846153846154,0.07692307692307693,0.07692307692307693,1.0769230769230769,0.07692307692307693,0.0,46.61538461538461,0.07692307692307693,0.6923076923076923,0.6153846153846154,20000000.0
Igor Miladinovic,1,Mediocampista,21.63013698630137,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,5.0,0.0,0.0,0.0,4.0,0.0,0.3333333333333333,0.0,1.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.666666666666667,0.3333333333333333,0.0,0.6666666666666666,5000000.0
Igor Zubeldia,1,Defensa,28.134246575342466,0.0,0.42857142857142855,0.025,0.025,0.014285714285714287,0.6071428571428571,52.964285714285715,3.3333333333333335,0.21428571428571427,24.08,3.5714285714285716,0.014285714285714287,2.8518518518518516,47.76923076923077,1.5714285714285714,0.10714285714285714,0.03571428571428571,44.22222222222222,0.2222222222222222,3.5714285714285716,0.0,1.6428571428571428,0.5,0.0,0.2857142857142857,0.2857142857142857,0.03571428571428571,40.892857142857146,0.10714285714285714,1.04,2.076923076923077,12000000.0
Iker Benito,1,Delantero,22.06027397260274,0.0,0.0,0.0,0.0,0.0,0.5,6.5,0.0,0.0,1.5,0.5,0.0,0.0,6.5,0.0,0.0,1.0,4.5,0.0,1.0,0.0,2.0,0.0,0.5,0.5,0.5,0.0,6.5,2.0,0.5,0.0,1500000.0
Iker Bravo,1,Delantero,20.361643835616437,0.06896551724137931,0.4482758620689655,0.03103448275862069,0.03103448275862069,0.017241379310344827,0.4827586206896552,6.758620689655173,0.6206896551724138,0.3793103448275862,1.5862068965517242,0.3793103448275862,0.006896551724137932,0.3448275862068966,6.068965517241379,0.6206896551724138,0.034482758620689655,0.27586206896551724,5.482758620689655,0.06896551724137931,0.13793103448275862,0.0,4.827586206896552,0.9655172413793104,0.6206896551724138,0.1724137931034483,0.7407407407407407,0.4827586206896552,6.551724137931035,1.3448275862068966,0.41379310344827586,0.41379310344827586,3000000.0
Iker Losada,1,Mediocampista,23.78082191780822,0.045454545454545456,0.36363636363636365,0.07272727272727274,0.07272727272727274,0.02727272727272728,0.7272727272727273,12.272727272727273,1.4090909090909092,0.18181818181818182,2.590909090909091,0.4090909090909091,0.03636363636363637,0.8181818181818182,12.181818181818182,0.045454545454545456,0.14285714285714285,0.4090909090909091,9.227272727272727,0.045454545454545456,0.45454545454545453,0.0,6.636363636363637,0.9545454545454546,0.3181818181818182,0.5,0.6818181818181818,0.36363636363636365,11.5,1.7727272727272727,0.18181818181818182,0.22727272727272727,1500000.0
Iker Munoz,1,Mediocampista,22.54794520547945,0.0,0.4782608695652174,0.017391304347826087,0.017391304347826087,0.043478260869565216,0.6521739130434783,13.173913043478262,1.0434782608695652,0.08695652173913043,4.434782608695652,0.8260869565217391,0.02608695652173913,1.3043478260869565,13.0,0.17391304347826086,0.043478260869565216,0.30434782608695654,10.391304347826088,0.0,0.5217391304347826,0.0,3.260869565217391,0.30434782608695654,0.08695652173913043,0.13043478260869565,0.2608695652173913,0.17391304347826086,10.521739130434783,0.43478260869565216,0.36363636363636365,0.43478260869565216,3000000.0
Ilaix Moriba,0,Mediocampista,22.34246575342466,0.030303030303030304,1.0303030303030303,0.051515151515151514,0.051515151515151514,0.04242424242424243,1.5,29.818181818181817,3.3125,0.34375,9.606060606060606,1.9393939393939394,0.034375,3.242424242424242,28.87878787878788,0.8181818181818182,0.09090909090909091,0.18181818181818182,25.545454545454547,0.0625,1.0,0.0,11.030303030303031,1.1818181818181819,0.53125,1.0909090909090908,1.3225806451612903,0.7575757575757576,27.424242424242426,1.9393939393939394,0.9696969696969697,0.59375,6000000.0
Ilias Akhomach,0,Mediocampista,20.567123287671233,0.09090909090909091,1.5454545454545454,0.05454545454545456,0.05454545454545456,0.09090909090909091,2.6363636363636362,16.818181818181817,1.0909090909090908,1.5,4.181818181818182,0.7272727272727273,0.11000000000000001,0.45454545454545453,16.09090909090909,0.6363636363636364,0.09090909090909091,1.6363636363636365,12.363636363636363,0.09090909090909091,1.1818181818181819,0.0,14.818181818181818,2.1,1.3,1.2,1.3636363636363635,0.9090909090909091,19.0,5.818181818181818,0.8181818181818182,0.5454545454545454,15000000.0
Iliman Ndiaye,0,Delantero,25.21917808219178,0.2727272727272727,1.0606060606060606,0.11333333333333333,0.1125,0.040625,1.5806451612903225,22.303030303030305,1.7878787878787878,1.0416666666666667,6.0606060606060606,1.1515151515151516,0.030303030303030304,1.2727272727272727,21.484848484848484,0.7575757575757576,0.06060606060606061,1.1515151515151516,18.242424242424242,0.06060606060606061,0.7272727272727273,0.0,13.34375,2.3125,1.3703703703703705,1.3333333333333333,1.5625,0.9666666666666667,20.424242424242426,3.40625,0.7272727272727273,0.18181818181818182,22000000.0
Ilkay Gundogan,1,Mediocampista,34.583561643835615,0.030303030303030304,0.8181818181818182,0.075,0.075,0.10303030303030303,2.4375,47.935483870967744,3.8484848484848486,0.5151515151515151,14.78125,3.090909090909091,0.109375,3.03125,44.67741935483871,3.272727272727273,0.0967741935483871,1.53125,41.43333333333333,0.09375,0.696969696969697,0.0,18.633333333333333,1.75,0.48484848484848486,1.59375,0.8787878787878788,0.65625,41.87096774193548,2.59375,0.45454545454545453,0.42424242424242425,5000000.0
Illia Zabarnyi,1,Defensa,22.72876712328767,0.0,0.3333333333333333,0.036111111111111115,0.036111111111111115,0.01666666666666667,0.8055555555555556,47.5,3.4571428571428573,0.16666666666666666,22.285714285714285,5.0285714285714285,0.013888888888888888,3.6470588235294117,45.22857142857143,0.8611111111111112,0.16666666666666666,0.16666666666666666,37.542857142857144,0.05555555555555555,4.451612903225806,0.0,2.138888888888889,0.4444444444444444,0.05555555555555555,0.42857142857142855,0.3888888888888889,0.08333333333333333,34.97142857142857,0.1111111111111111,0.5555555555555556,1.71875,42000000.0
Inaki Pena,1,Portero,26.23013698630137,0.0,0.0,0.0,0.0,0.0,0.125,39.375,0.1875,0.0,22.066666666666666,4.533333333333333,0.0,0.0,32.3125,7.0625,0.0,0.0,35.125,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.625,0.0,0.0,0.0625,8000000.0
Inaki Williams,0,Delantero,30.942465753424656,0.17142857142857143,1.46875,0.14375000000000002,0.14375000000000002,0.1125,1.9696969696969697,23.714285714285715,2.1714285714285713,0.7272727272727273,5.514285714285714,0.6571428571428571,0.061290322580645165,1.0857142857142856,22.8,0.7428571428571429,0.2,3.0294117647058822,15.0,0.17142857142857143,0.9142857142857143,0.0,17.939393939393938,3.2903225806451615,1.2580645161290323,1.1142857142857143,1.8571428571428572,1.2571428571428571,25.65714285714286,6.6923076923076925,0.6285714285714286,0.8571428571428571,15000000.0
Inigo Lekue,1,Defensa,32.057534246575344,0.0,0.125,0.0125,0.0125,0.025,1.0,27.4375,2.1875,0.375,10.1875,1.4375,0.024999999999999998,1.9375,21.75,5.5625,0.0,1.0,21.5625,0.125,1.8125,0.0,6.75,0.25,0.5,0.375,0.3125,0.3125,16.75,1.3125,0.3125,0.375,2000000.0
Inigo Ruiz de Galarreta,1,Mediocampista,31.8,0.0,0.4230769230769231,0.015384615384615385,0.015384615384615385,0.06666666666666667,1.9230769230769231,32.46153846153846,5.269230769230769,0.6153846153846154,13.423076923076923,2.576923076923077,0.07200000000000001,3.8846153846153846,30.96153846153846,1.3076923076923077,0.23076923076923078,1.1153846153846154,26.26923076923077,0.12,0.5384615384615384,0.0,8.538461538461538,0.3076923076923077,0.19230769230769232,0.5384615384615384,0.6538461538461539,0.6153846153846154,25.846153846153847,1.5,1.4583333333333333,0.3076923076923077,3000000.0
